"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DELTACORP","EQ","18-Dec-2019","        217.55","        214.00","        216.25","        202.35","        208.00","        208.50","        209.39","    1099589","           230245623.50","      15094","     414379","         37.68"
"DELTACORP","EQ","19-Dec-2019","        208.50","        209.90","        213.00","        208.00","        210.00","        209.10","        210.17","     905226","           190253790.70","      11875","     311266","         34.39"
"DELTACORP","EQ","20-Dec-2019","        209.10","        210.00","        213.25","        208.70","        209.60","        209.90","        210.25","     861427","           181118188.30","       9512","     494523","         57.41"
"DELTACORP","EQ","23-Dec-2019","        209.90","        213.05","        216.80","        211.55","        212.95","        213.10","        213.84","    1390187","           297274420.10","      18261","     338871","         24.38"
"DELTACORP","EQ","24-Dec-2019","        213.10","        214.00","        214.25","        205.10","        206.90","        207.20","        209.88","    1050127","           220401990.90","      16051","     294728","         28.07"
"DELTACORP","EQ","26-Dec-2019","        207.20","        206.90","        207.85","        204.05","        204.90","        204.55","        205.76","     405784","            83494935.90","       6200","     137223","         33.82"
"DELTACORP","EQ","27-Dec-2019","        204.55","        205.00","        207.70","        203.00","        203.50","        203.75","        205.42","     600553","           123366171.70","       7012","     190424","         31.71"
"DELTACORP","EQ","30-Dec-2019","        203.75","        204.50","        205.80","        197.50","        197.50","        197.80","        199.87","    1099467","           219749709.10","      12394","     518757","         47.18"
"DELTACORP","EQ","31-Dec-2019","        197.80","        198.15","        201.00","        197.00","        198.10","        198.05","        198.36","     987017","           195782372.80","       9019","     481519","         48.79"
"DELTACORP","EQ","01-Jan-2020","        198.05","        199.00","        199.20","        194.35","        194.80","        194.80","        196.23","     530544","           104106089.15","       6792","     223819","         42.19"
"DELTACORP","EQ","02-Jan-2020","        194.80","        195.20","        203.00","        195.20","        201.50","        201.20","        199.13","    1166717","           232333088.45","      13679","     443552","         38.02"
"DELTACORP","EQ","03-Jan-2020","        201.20","        201.00","        205.00","        193.00","        194.50","        193.90","        198.34","    1281472","           254164161.05","      15094","     523497","         40.85"
"DELTACORP","EQ","06-Jan-2020","        193.90","        193.00","        193.50","        182.10","        186.00","        185.95","        186.80","    1274356","           238052369.75","      13794","     752655","         59.06"
"DELTACORP","EQ","07-Jan-2020","        185.95","        186.90","        191.25","        185.25","        188.80","        188.75","        188.43","     652018","           122862612.30","       8879","     191855","         29.42"
"DELTACORP","EQ","08-Jan-2020","        188.75","        185.00","        187.75","        182.25","        182.80","        183.10","        184.37","     795718","           146709867.70","       9023","     341694","         42.94"
"DELTACORP","EQ","09-Jan-2020","        183.10","        186.00","        200.30","        184.75","        196.75","        197.30","        194.18","    2952628","           573329223.90","      25550","     801909","         27.16"
"DELTACORP","EQ","10-Jan-2020","        197.30","        204.00","        206.60","        198.45","        202.50","        202.75","        203.68","    2932578","           597309517.30","      26871","     597658","         20.38"
"DELTACORP","EQ","13-Jan-2020","        202.75","        204.70","        208.00","        201.00","        205.80","        206.75","        206.10","    1739032","           358409536.85","      17131","     649706","         37.36"
"DELTACORP","EQ","14-Jan-2020","        206.75","        201.00","        202.50","        197.50","        199.25","        199.90","        200.45","    2617277","           524625079.55","      23184","    1527652","         58.37"
"DELTACORP","EQ","15-Jan-2020","        199.90","        199.00","        202.85","        198.00","        198.30","        198.90","        200.05","    1026909","           205436285.45","       8186","     503058","         48.99"
"DELTACORP","EQ","16-Jan-2020","        198.90","        199.60","        205.40","        195.60","        201.35","        201.45","        202.29","    2559538","           517772555.35","      22059","     539677","         21.08"
"DELTACORP","EQ","17-Jan-2020","        201.45","        200.95","        204.00","        198.20","        200.00","        200.55","        200.88","     998065","           200489393.50","      11425","     380267","         38.10"
"DELTACORP","EQ","20-Jan-2020","        200.55","        201.60","        201.60","        196.00","        196.85","        197.10","        198.64","     626884","           124526201.85","       6561","     270078","         43.08"
"DELTACORP","EQ","21-Jan-2020","        197.10","        196.70","        198.70","        195.40","        196.60","        196.85","        196.79","     432500","            85113573.95","       5065","     130965","         30.28"
"DELTACORP","EQ","22-Jan-2020","        196.85","        198.05","        201.95","        194.00","        199.50","        198.60","        197.94","     906632","           179461380.50","       8795","     362154","         39.94"
"DELTACORP","EQ","23-Jan-2020","        198.60","        199.35","        201.30","        196.50","        196.90","        197.35","        198.65","     504823","           100281762.20","       8297","     183337","         36.32"
"DELTACORP","EQ","24-Jan-2020","        197.35","        197.35","        198.00","        194.50","        195.00","        195.20","        196.35","     480976","            94438418.55","       7224","     240830","         50.07"
"DELTACORP","EQ","27-Jan-2020","        195.20","        194.75","        194.75","        186.10","        188.50","        188.85","        190.71","    1049526","           200154562.10","      10348","     460608","         43.89"
"DELTACORP","EQ","28-Jan-2020","        188.85","        188.75","        188.80","        185.00","        185.15","        185.75","        186.91","     644884","           120533082.65","       9770","     334078","         51.80"
"DELTACORP","EQ","29-Jan-2020","        185.75","        185.00","        188.75","        183.70","        183.90","        184.50","        185.74","     605773","           112515379.55","       8289","     295007","         48.70"
"DELTACORP","EQ","30-Jan-2020","        184.50","        184.50","        184.80","        174.30","        176.15","        177.20","        179.30","    1121132","           201015654.20","      13017","     385896","         34.42"
"DELTACORP","EQ","31-Jan-2020","        177.20","        175.00","        184.65","        174.35","        180.10","        179.95","        180.37","    1058384","           190900719.90","      13724","     260264","         24.59"
"DELTACORP","EQ","01-Feb-2020","        179.95","        180.00","        183.20","        173.10","        175.15","        174.75","        178.20","     632410","           112697988.80","       8828","     190835","         30.18"
"DELTACORP","EQ","03-Feb-2020","        174.75","        172.75","        177.90","        169.25","        172.90","        172.55","        173.72","    1062665","           184607948.25","      17185","     264247","         24.87"
"DELTACORP","EQ","04-Feb-2020","        172.55","        173.05","        175.40","        173.00","        174.00","        174.15","        174.03","     609424","           106057788.15","       8160","     240636","         39.49"
"DELTACORP","EQ","05-Feb-2020","        174.15","        173.15","        177.50","        172.40","        172.90","        173.35","        174.51","     521563","            91018523.10","       6804","     196451","         37.67"
"DELTACORP","EQ","06-Feb-2020","        173.35","        174.00","        176.75","        172.75","        173.60","        173.65","        174.82","     813578","           142231515.35","       8880","     370888","         45.59"
"DELTACORP","EQ","07-Feb-2020","        173.65","        173.90","        174.40","        167.10","        168.20","        168.60","        169.68","    1061872","           180179828.75","      12575","     514645","         48.47"
"DELTACORP","EQ","10-Feb-2020","        168.60","        169.00","        169.45","        164.30","        166.00","        165.95","        165.85","     693098","           114947458.00","      10571","     354128","         51.09"
"DELTACORP","EQ","11-Feb-2020","        165.95","        167.20","        175.05","        165.70","        170.25","        171.10","        170.25","    2110082","           359243667.65","      14175","    1142824","         54.16"
"DELTACORP","EQ","12-Feb-2020","        171.10","        170.45","        172.00","        167.40","        168.05","        168.80","        169.41","     590258","            99996733.90","       7120","     195638","         33.14"
"DELTACORP","EQ","13-Feb-2020","        168.80","        169.00","        169.60","        164.00","        165.00","        165.00","        165.41","     631440","           104444743.30","       6754","     286216","         45.33"
"DELTACORP","EQ","14-Feb-2020","        165.00","        165.60","        165.60","        160.25","        160.45","        161.25","        162.89","     620470","           101065772.00","       7422","     243506","         39.25"
"DELTACORP","EQ","17-Feb-2020","        161.25","        161.00","        161.20","        154.30","        155.75","        156.05","        156.33","     765517","           119675926.80","      12640","     331034","         43.24"
"DELTACORP","EQ","18-Feb-2020","        156.05","        156.10","        156.30","        146.50","        149.00","        149.90","        149.80","    1412806","           211637372.80","      16310","     695656","         49.24"
"DELTACORP","EQ","19-Feb-2020","        149.90","        150.40","        151.45","        147.80","        148.00","        148.40","        149.48","     986785","           147506126.25","      16880","     370305","         37.53"
"DELTACORP","EQ","20-Feb-2020","        148.40","        149.00","        159.30","        148.40","        156.20","        156.30","        154.53","    3076599","           475422179.00","      24902","    1346857","         43.78"
"DELTACORP","EQ","24-Feb-2020","        156.30","        155.90","        163.00","        153.10","        154.80","        155.05","        159.74","    4746534","           758211695.75","      29489","    2279590","         48.03"
"DELTACORP","EQ","25-Feb-2020","        155.05","        156.00","        159.20","        152.00","        154.00","        153.60","        155.80","    1460744","           227588347.55","      16762","     406217","         27.81"
"DELTACORP","EQ","26-Feb-2020","        153.60","        153.00","        157.60","        151.05","        156.00","        154.40","        154.57","    1333652","           206141037.15","      11805","     387881","         29.08"
"DELTACORP","EQ","27-Feb-2020","        154.40","        154.00","        154.80","        145.00","        146.50","        146.00","        148.20","    1996041","           295808383.90","      14929","    1085761","         54.40"
"DELTACORP","EQ","28-Feb-2020","        146.00","        143.50","        143.50","        129.10","        134.80","        134.45","        134.56","    3609979","           485752307.65","      30741","    2014305","         55.80"
"DELTACORP","EQ","02-Mar-2020","        134.45","        138.05","        141.55","        121.10","        124.00","        126.10","        133.41","    1034311","           137985848.35","      12655","     460362","         44.51"
"DELTACORP","EQ","03-Mar-2020","        126.10","        128.00","        133.50","        122.55","        133.00","        132.05","        128.26","    1315871","           168768935.95","      16739","     466583","         35.46"
"DELTACORP","EQ","04-Mar-2020","        132.05","        133.00","        134.00","        122.25","        127.60","        125.70","        127.43","    1690838","           215462593.55","      24824","     754709","         44.64"
"DELTACORP","EQ","05-Mar-2020","        125.70","        126.50","        131.10","        124.20","        126.20","        126.50","        127.75","    1426241","           182207895.60","      13715","     514260","         36.06"
"DELTACORP","EQ","06-Mar-2020","        126.50","        114.00","        121.95","        114.00","        118.55","        119.15","        118.99","    1330863","           158359116.55","      22814","     599072","         45.01"
"DELTACORP","EQ","09-Mar-2020","        119.15","        114.00","        124.70","        104.80","        118.00","        120.60","        112.83","    4275990","           482456942.10","      38371","    2612575","         61.10"
"DELTACORP","EQ","11-Mar-2020","        120.60","        121.00","        124.25","        112.00","        112.20","        114.40","        117.62","    1255618","           147680229.25","      24447","     399186","         31.79"
"DELTACORP","EQ","12-Mar-2020","        114.40","        104.90","        105.00","         93.15","         95.65","         96.30","         99.14","    2850688","           282605684.50","      23630","    1500364","         52.63"
"DELTACORP","EQ","13-Mar-2020","         96.30","         85.00","         97.00","         77.05","         92.25","         91.50","         90.83","    2309784","           209796646.50","      27574","    1119126","         48.45"
"DELTACORP","EQ","16-Mar-2020","         91.50","         85.00","         95.90","         84.35","         85.55","         85.65","         90.61","    1816940","           164625422.60","      23231","     787320","         43.33"
"DELTACORP","EQ","17-Mar-2020","         85.65","         85.05","         90.00","         77.10","         77.95","         77.95","         82.51","    2008231","           165695332.20","      21611","     847769","         42.21"
"DELTACORP","EQ","18-Mar-2020","         77.95","         78.50","         80.60","         70.20","         70.20","         70.20","         73.72","    1263867","            93174754.25","      14722","     609317","         48.21"
"DELTACORP","EQ","19-Mar-2020","         70.20","         63.00","         67.80","         62.55","         62.55","         62.80","         64.20","    2138831","           137321846.00","      55316","    1125084","         52.60"
"DELTACORP","EQ","20-Mar-2020","         62.80","         62.30","         65.90","         60.70","         63.50","         62.65","         62.78","    3532466","           221764144.55","      15187","    2363686","         66.91"
"DELTACORP","EQ","23-Mar-2020","         62.65","         59.55","         62.00","         59.55","         59.55","         59.55","         59.60","     299584","            17856140.90","       3156","     278512","         92.97"
"DELTACORP","EQ","24-Mar-2020","         59.55","         60.00","         61.90","         56.60","         56.60","         56.60","         56.92","     311431","            17725237.10","       3390","     268972","         86.37"
"DELTACORP","EQ","25-Mar-2020","         56.60","         53.80","         56.05","         53.80","         53.80","         53.85","         54.15","    1249651","            67671064.90","      10988","     937519","         75.02"
"DELTACORP","EQ","26-Mar-2020","         53.85","         56.50","         56.50","         56.50","         56.50","         56.50","         56.50","    1444258","            81600577.00","       5032","    1295703","         89.71"
"DELTACORP","EQ","27-Mar-2020","         56.50","         59.30","         59.30","         59.00","         59.30","         59.30","         59.30","    1471875","            87278774.90","       2920","    1156826","         78.60"
"DELTACORP","EQ","30-Mar-2020","         59.30","         62.25","         62.25","         62.25","         62.25","         62.25","         62.25","     106421","             6624707.25","        563","     106421","        100.00"
"DELTACORP","BL","31-Mar-2020","        280.30","         65.25","         65.25","         65.25","         65.25","         65.25","         65.25","    1550000","           101137500.00","          1","-","-"
"DELTACORP","EQ","31-Mar-2020","         62.25","         65.35","         65.35","         62.50","         65.35","         65.35","         65.23","    4281057","           279262632.50","      11695","    2903415","         67.82"
"DELTACORP","EQ","01-Apr-2020","         65.35","         68.60","         68.60","         68.60","         68.60","         68.60","         68.60","     603921","            41428980.60","       2007","     603064","         99.86"
"DELTACORP","EQ","03-Apr-2020","         68.60","         72.00","         72.00","         72.00","         72.00","         72.00","         72.00","     237928","            17130816.00","        988","     233911","         98.31"
"DELTACORP","EQ","07-Apr-2020","         72.00","         75.60","         75.60","         75.60","         75.60","         75.60","         75.60","     356311","            26937111.60","        733","     316797","         88.91"
"DELTACORP","EQ","08-Apr-2020","         75.60","         71.85","         73.95","         71.85","         71.85","         71.85","         72.08","    5200900","           374858663.65","      21822","    3184038","         61.22"
"DELTACORP","EQ","09-Apr-2020","         71.85","         70.00","         73.45","         68.40","         71.65","         71.85","         70.63","    5183757","           366117433.10","      39556","    2724491","         52.56"
"DELTACORP","EQ","13-Apr-2020","         71.85","         72.00","         72.00","         68.30","         70.25","         69.85","         69.56","    1874406","           130383387.95","      16382","    1154055","         61.57"
"DELTACORP","EQ","15-Apr-2020","         69.85","         71.50","         72.00","         66.40","         68.00","         67.70","         69.13","    2767563","           191329335.85","      27604","    1960095","         70.82"
"DELTACORP","EQ","16-Apr-2020","         67.70","         67.80","         70.50","         66.65","         70.10","         69.70","         68.62","    1627660","           111692118.10","      28480","     946917","         58.18"
"DELTACORP","EQ","17-Apr-2020","         69.70","         71.80","         73.15","         70.20","         72.95","         73.10","         72.47","    4110599","           297880476.45","      26135","    2437383","         59.30"
"DELTACORP","EQ","20-Apr-2020","         73.10","         74.80","         74.80","         70.20","         72.00","         72.00","         72.57","    2157305","           156563046.55","      19835","    1300862","         60.30"
"DELTACORP","EQ","21-Apr-2020","         72.00","         69.70","         69.90","         68.40","         68.40","         68.40","         68.72","    1961085","           134774024.05","      12536","    1350647","         68.87"
"DELTACORP","EQ","22-Apr-2020","         68.40","         68.35","         71.80","         65.75","         69.75","         70.30","         69.58","    2050376","           142668855.75","      16101","     880991","         42.97"
"DELTACORP","EQ","23-Apr-2020","         70.30","         70.20","         70.45","         68.20","         69.25","         69.00","         69.55","    1033103","            71851053.75","       9557","     684798","         66.29"
"DELTACORP","EQ","24-Apr-2020","         69.00","         68.00","         70.00","         67.05","         67.75","         67.60","         68.33","     895007","            61157229.80","      13162","     542375","         60.60"
"DELTACORP","EQ","27-Apr-2020","         67.60","         70.00","         70.00","         68.00","         68.70","         68.75","         68.83","    1101833","            75842162.90","      28175","     699221","         63.46"
"DELTACORP","EQ","28-Apr-2020","         68.75","         69.70","         69.75","         68.00","         68.50","         68.45","         68.54","    1486715","           101896355.85","      27655","    1136343","         76.43"
"DELTACORP","EQ","29-Apr-2020","         68.45","         68.90","         68.95","         67.80","         68.10","         68.20","         68.34","    1338616","            91483381.65","      17991","     980478","         73.25"
"DELTACORP","EQ","30-Apr-2020","         68.20","         69.50","         70.90","         68.50","         69.00","         68.95","         69.46","    2870498","           199385435.05","      34544","    1736795","         60.51"
"DELTACORP","EQ","04-May-2020","         68.95","         67.40","         67.80","         66.00","         67.25","         66.95","         66.99","    1584323","           106137840.80","      17684","    1326479","         83.73"
"DELTACORP","EQ","05-May-2020","         66.95","         67.25","         68.00","         67.00","         67.70","         67.40","         67.55","    1432151","            96745923.85","       6588","    1228285","         85.77"
"DELTACORP","EQ","06-May-2020","         67.40","         67.90","         67.90","         65.60","         67.10","         66.55","         66.80","    1705037","           113897223.20","       6557","    1476994","         86.63"
"DELTACORP","EQ","07-May-2020","         66.55","         67.00","         69.20","         66.40","         68.30","         67.85","         68.04","    2115662","           143947844.65","       7580","    1635051","         77.28"
"DELTACORP","EQ","08-May-2020","         67.85","         69.00","         71.00","         68.80","         69.50","         69.20","         69.64","    1056576","            73575977.05","      13381","     681918","         64.54"
"DELTACORP","EQ","11-May-2020","         69.20","         70.00","         70.80","         68.20","         68.45","         68.55","         69.34","     782665","            54266995.30","       6575","     560436","         71.61"
"DELTACORP","EQ","12-May-2020","         68.55","         68.00","         68.50","         67.20","         68.50","         67.75","         67.71","    1442870","            97690767.05","       8570","    1154025","         79.98"
"DELTACORP","EQ","13-May-2020","         67.75","         70.10","         70.50","         68.05","         69.25","         69.00","         69.17","     939656","            64994643.65","       8118","     600047","         63.86"
"DELTACORP","EQ","14-May-2020","         69.00","         68.10","         72.00","         68.00","         70.45","         70.25","         69.94","    1091485","            76336722.55","       7611","     708764","         64.94"
"DELTACORP","EQ","15-May-2020","         70.25","         70.10","         71.80","         68.80","         71.25","         71.45","         70.23","     815443","            57267104.35","       6178","     500948","         61.43"
"DELTACORP","EQ","18-May-2020","         71.45","         71.10","         71.30","         67.90","         68.00","         68.10","         68.63","    1045151","            71723995.90","       9261","     760746","         72.79"
"DELTACORP","EQ","19-May-2020","         68.10","         68.50","         69.25","         67.30","         68.30","         68.25","         68.48","    1199827","            82165731.10","      10339","     606875","         50.58"
"DELTACORP","EQ","20-May-2020","         68.25","         68.25","         68.35","         66.10","         67.60","         67.55","         67.61","     651062","            44017836.30","       4811","     453446","         69.65"
"DELTACORP","EQ","21-May-2020","         67.55","         68.00","         70.90","         68.00","         70.90","         70.90","         70.09","     846196","            59311358.10","       6071","     682834","         80.69"
"DELTACORP","EQ","22-May-2020","         70.90","         74.40","         74.40","         69.90","         74.40","         74.40","         72.80","    2006742","           146082044.30","      13299","    1217894","         60.69"
"DELTACORP","EQ","26-May-2020","         74.40","         77.85","         78.10","         76.15","         78.10","         78.10","         77.86","     592721","            46150793.70","       2726","     538411","         90.84"
"DELTACORP","EQ","27-May-2020","         78.10","         82.00","         82.00","         82.00","         82.00","         82.00","         82.00","     286578","            23499396.00","       1302","     286578","        100.00"
"DELTACORP","EQ","28-May-2020","         82.00","         86.10","         86.10","         86.10","         86.10","         86.10","         86.10","     155442","            13383556.20","       2034","     155442","        100.00"
"DELTACORP","EQ","29-May-2020","         86.10","         90.40","         90.40","         82.65","         84.90","         85.10","         86.56","    5960802","           515947945.55","      44417","    3414863","         57.29"
"DELTACORP","EQ","01-Jun-2020","         85.10","         88.95","         89.35","         86.00","         89.35","         89.35","         89.19","     740978","            66085007.35","       3197","     547139","         73.84"
"DELTACORP","EQ","02-Jun-2020","         89.35","         93.80","         93.80","         93.80","         93.80","         93.80","         93.80","     182680","            17135384.00","       1119","     182680","        100.00"
"DELTACORP","EQ","03-Jun-2020","         93.80","         98.45","         98.45","         98.45","         98.45","         98.45","         98.45","     369241","            36351776.45","       1349","     366195","         99.18"
"DELTACORP","EQ","04-Jun-2020","         98.45","         98.40","        100.30","         94.25","         97.15","         97.25","         97.11","    5551574","           539121595.15","      36227","    2981800","         53.71"
"DELTACORP","EQ","05-Jun-2020","         97.25","         98.00","         98.45","         93.50","         95.90","         95.75","         95.61","    2549177","           243732245.50","      19399","    1446691","         56.75"
"DELTACORP","EQ","08-Jun-2020","         95.75","         97.90","        100.50","         97.20","        100.50","        100.50","         99.74","    4089678","           407920861.55","      22127","    1975614","         48.31"
"DELTACORP","EQ","09-Jun-2020","        100.50","        102.40","        102.40","         95.50","         95.50","         95.50","         97.74","    2363225","           230983867.20","      24213","    1501011","         63.52"
"DELTACORP","EQ","10-Jun-2020","         95.50","         92.70","         97.50","         92.00","         94.00","         93.95","         94.12","    1559919","           146817516.80","      14959","     867833","         55.63"
"DELTACORP","EQ","11-Jun-2020","         93.95","         93.50","         93.85","         89.30","         90.30","         90.05","         91.57","    1193503","           109291575.30","      19435","     744263","         62.36"
"DELTACORP","EQ","12-Jun-2020","         90.05","         85.55","         88.35","         85.55","         87.00","         86.65","         86.61","    2481731","           214934121.95","      30091","    1388963","         55.97"
"DELTACORP","EQ","15-Jun-2020","         86.65","         87.50","         89.00","         86.00","         87.75","         87.60","         87.43","    1407655","           123071893.10","      20134","     808495","         57.44"
"DELTACORP","EQ","16-Jun-2020","         87.60","         89.90","         89.90","         84.00","         87.10","         87.10","         87.53","    1610881","           140998346.40","      19437","     754335","         46.83"
"DELTACORP","EQ","17-Jun-2020","         87.10","         87.25","         90.50","         85.05","         86.55","         86.85","         87.65","    1870141","           163926272.50","      20688","     972601","         52.01"
"DELTACORP","EQ","18-Jun-2020","         86.85","         86.50","         87.30","         83.35","         85.20","         85.15","         85.46","    1498438","           128052698.70","      23197","     764569","         51.02"
"DELTACORP","EQ","19-Jun-2020","         85.15","         86.20","         89.40","         84.20","         85.95","         85.45","         87.40","    4376259","           382505810.00","      34192","    1835333","         41.94"
"DELTACORP","EQ","22-Jun-2020","         85.45","         87.20","         89.70","         86.00","         89.70","         89.70","         88.57","    1608038","           142427472.90","       9365","     992368","         61.71"
"DELTACORP","EQ","23-Jun-2020","         89.70","         93.40","         94.15","         92.65","         94.15","         94.15","         93.87","     605181","            56805831.55","       3134","     431121","         78.80"
"DELTACORP","EQ","24-Jun-2020","         94.15","         96.90","         97.65","         92.50","         93.55","         92.90","         95.16","    2750020","           261682945.95","      23768","    1546251","         56.23"
"DELTACORP","EQ","25-Jun-2020","         92.90","         92.00","         96.00","         90.55","         93.70","         93.70","         93.13","    1285909","           119754157.70","      11317","     495751","         38.55"
"DELTACORP","EQ","26-Jun-2020","         93.70","         95.00","         95.00","         91.55","         92.10","         92.15","         92.89","    1125393","           104532218.55","      10587","     513882","         45.66"
"DELTACORP","EQ","29-Jun-2020","         92.15","         92.40","         92.40","         87.55","         88.00","         87.85","         88.42","    1686225","           149098607.10","      13228","     978792","         58.05"
"DELTACORP","EQ","30-Jun-2020","         87.85","         88.50","         89.55","         85.65","         86.70","         86.80","         87.09","    1054436","            91828056.60","      10235","     450680","         42.74"
"DELTACORP","EQ","01-Jul-2020","         86.80","         86.80","         91.10","         86.80","         91.10","         90.95","         90.10","    1622727","           146200563.25","       7796","     723322","         44.57"
"DELTACORP","EQ","02-Jul-2020","         90.95","         91.00","         93.30","         89.15","         90.00","         90.35","         90.91","    1946315","           176945637.60","      15096","     716298","         36.80"
"DELTACORP","EQ","03-Jul-2020","         90.35","         90.70","         91.70","         89.50","         90.85","         90.70","         90.73","     941826","            85453205.60","       7623","     397916","         42.25"
"DELTACORP","EQ","06-Jul-2020","         90.70","         91.05","         95.20","         90.00","         95.20","         94.80","         93.63","    3084626","           288824019.10","      16779","    1297955","         42.08"
"DELTACORP","EQ","07-Jul-2020","         94.80","         95.00","         95.90","         91.60","         91.80","         91.95","         93.00","    2216228","           206113325.00","      24117","    1269762","         57.29"
"DELTACORP","EQ","08-Jul-2020","         91.95","         92.00","         93.90","         90.20","         92.20","         92.10","         92.40","    1601109","           147938148.55","      15815","     837426","         52.30"
"DELTACORP","EQ","09-Jul-2020","         92.10","         92.35","         95.00","         92.00","         93.35","         93.25","         93.39","    1031896","            96363816.35","      10528","     493588","         47.83"
"DELTACORP","EQ","10-Jul-2020","         93.25","         92.15","         93.85","         91.15","         92.10","         92.05","         92.56","    1018294","            94248562.50","      10582","     508260","         49.91"
"DELTACORP","EQ","13-Jul-2020","         92.05","         92.10","         92.90","         90.75","         91.80","         91.45","         91.69","     781122","            71622041.40","       6234","     426973","         54.66"
"DELTACORP","EQ","14-Jul-2020","         91.45","         91.90","         92.25","         88.00","         89.45","         89.40","         89.69","     891011","            79919069.00","       7517","     498523","         55.95"
"DELTACORP","EQ","15-Jul-2020","         89.40","         89.00","         93.85","         88.00","         93.50","         93.75","         93.41","    2093720","           195568522.10","       7182","    1244294","         59.43"
"DELTACORP","EQ","16-Jul-2020","         93.75","         94.20","         95.60","         90.10","         91.10","         90.60","         92.38","    2534447","           234137067.55","      19609","    1527992","         60.29"
"DELTACORP","EQ","17-Jul-2020","         90.60","         92.00","         92.25","         89.70","         90.30","         90.35","         90.38","    1801883","           162862223.00","      10546","    1097793","         60.92"
"DELTACORP","EQ","20-Jul-2020","         90.35","         91.90","         92.90","         89.50","         89.75","         89.80","         91.04","    1343559","           122317235.55","      11047","     673871","         50.16"
"DELTACORP","EQ","21-Jul-2020","         89.80","         90.40","         91.00","         89.20","         89.95","         89.95","         90.15","    1201476","           108311507.30","      10616","     804226","         66.94"
"DELTACORP","EQ","22-Jul-2020","         89.95","         90.70","         90.70","         89.45","         90.00","         89.95","         89.99","     905323","            81468134.55","      12098","     549479","         60.69"
"DELTACORP","EQ","23-Jul-2020","         89.95","         90.20","         90.40","         89.00","         89.85","         89.55","         89.52","    1167250","           104491243.05","      16106","     758686","         65.00"
"DELTACORP","EQ","24-Jul-2020","         89.55","         89.05","         90.00","         87.10","         87.90","         88.00","         88.25","    1321655","           116629600.10","      16352","     716196","         54.19"
"DELTACORP","EQ","27-Jul-2020","         88.00","         88.00","         88.35","         86.05","         86.60","         86.70","         86.71","     965071","            83685463.30","      34180","     666204","         69.03"
"DELTACORP","EQ","28-Jul-2020","         86.70","         88.25","         88.25","         85.50","         86.20","         85.95","         86.07","    1169643","           100671255.15","      17774","     886732","         75.81"
"DELTACORP","EQ","29-Jul-2020","         85.95","         86.45","         90.20","         86.15","         88.90","         88.80","         88.75","    2284897","           202793322.25","      20512","    1042414","         45.62"
"DELTACORP","EQ","30-Jul-2020","         88.80","         87.15","         88.80","         87.15","         87.35","         87.50","         87.58","     946941","            82929946.25","      13689","     626718","         66.18"
"DELTACORP","EQ","31-Jul-2020","         87.50","         87.50","         87.50","         85.05","         86.05","         86.00","         85.82","     832563","            71448325.45","       9549","     616347","         74.03"
"DELTACORP","EQ","03-Aug-2020","         86.00","         86.00","         87.40","         85.60","         86.50","         86.65","         86.38","     771286","            66625748.35","       7656","     490904","         63.65"
"DELTACORP","EQ","04-Aug-2020","         86.65","         87.50","         90.95","         86.00","         90.95","         90.95","         89.23","    1818287","           162246260.95","      11767","    1248992","         68.69"
"DELTACORP","EQ","05-Aug-2020","         90.95","         92.40","         95.45","         87.60","         95.15","         95.30","         92.56","    4064894","           376238445.20","      27575","    1912300","         47.04"
"DELTACORP","EQ","06-Aug-2020","         95.30","         95.30","        100.00","         93.05","         98.30","         98.45","         98.12","    4159193","           408117399.35","      32591","    1968905","         47.34"
"DELTACORP","EQ","07-Aug-2020","         98.45","        101.00","        115.80","        100.00","        108.25","        108.35","        109.43","   14374049","          1572907521.75","     103097","    3767756","         26.21"
"DELTACORP","EQ","10-Aug-2020","        108.35","        110.90","        114.00","        105.45","        108.50","        109.50","        109.44","    3061429","           335028247.75","      34976","    1227633","         40.10"
"DELTACORP","EQ","11-Aug-2020","        109.50","        112.50","        112.50","        106.00","        107.25","        107.65","        107.84","    1929527","           208075338.90","      21456","     906183","         46.96"
"DELTACORP","EQ","12-Aug-2020","        107.65","        108.00","        114.00","        104.20","        111.50","        111.45","        110.51","    4322735","           477725198.60","      38879","    1348248","         31.19"
"DELTACORP","EQ","13-Aug-2020","        111.45","        112.35","        117.95","        110.20","        116.05","        116.60","        115.58","    6373111","           736585457.30","      47151","    1925309","         30.21"
"DELTACORP","EQ","14-Aug-2020","        116.60","        116.00","        119.95","        111.60","        114.40","        114.80","        116.52","    4386792","           511152103.70","      35606","    1649105","         37.59"
"DELTACORP","EQ","17-Aug-2020","        114.80","        115.65","        116.35","        113.10","        114.80","        114.95","        114.92","    1417709","           162928733.10","      13100","     519225","         36.62"
"DELTACORP","EQ","18-Aug-2020","        114.95","        116.00","        117.90","        114.95","        116.00","        116.00","        116.27","    1967382","           228739499.10","      15930","     692155","         35.18"
"DELTACORP","EQ","19-Aug-2020","        116.00","        116.70","        119.45","        116.00","        117.70","        118.40","        117.82","    2081384","           245220234.15","      15848","     797964","         38.34"
"DELTACORP","EQ","20-Aug-2020","        118.40","        116.95","        123.50","        113.55","        121.50","        121.50","        120.50","    3790815","           456807326.50","      26417","    1336279","         35.25"
